Date,Close,High,Low,Open,Volume
2008-06-25,104.13137817382812,106.90083152017037,103.30055036976066,105.79305428155108,472972
2008-06-26,101.36192321777344,105.51609250144838,101.36192321777345,104.13136599029245,537248
2008-06-27,94.43830108642578,96.93080498172066,94.43830108642578,94.43830108642578,582120
2008-06-30,90.8380126953125,95.26914226567507,89.73023542761901,94.4383041900078,728862
2008-07-01,85.5760498046875,91.39190023796755,84.74521183212042,90.83800142306082,857414
2008-07-02,89.730224609375,90.83800174351033,85.57605010657441,85.57605010657441,715522
2008-07-03,91.9457778930664,92.49966639245734,87.51464939835527,87.51464939835527,928966
2008-07-04,90.28412628173828,93.88441786497216,90.28412628173828,91.94580247393687,595460
2008-07-07,90.0071792602539,90.56106785958269,88.06856403770631,90.28411843502147,472972
2008-07-08,88.06857299804688,90.2841276207787,86.40689678120332,89.1763503094128,403845
2008-07-09,86.96077728271484,90.83800775872861,85.57605577335055,90.28411915498289,468121
2008-07-10,87.23771667480469,89.1763316898188,86.40687873985792,86.96076727989158,287421
2008-07-11,90.8380126953125,93.3305269223143,87.2377314504115,88.62245815992551,613651
2008-07-14,91.66886138916016,92.499699561065,90.00719529514593,90.8380232172553,213444
2008-07-15,86.40689086914062,90.83801006121651,86.40689086914062,90.83801006121651,327442
2008-07-16,85.85298156738281,89.17632272321833,85.29908795814639,86.40687005172347,247401
2008-07-17,88.06857299804688,89.73023896509575,85.85300812552036,89.73023896509575,531184
2008-07-18,88.62245178222656,90.83800615817158,88.06856318824032,88.62245178222656,482674
2008-07-21,91.39192199707031,91.94581069405696,89.73024565631489,89.73024565631489,392931
2008-07-22,95.26915740966797,95.54609664571649,91.11497662077701,91.39192610662145,653672
2008-07-23,99.14637756347656,100.25415488269034,96.65387347034817,98.31553944916884,810117
2008-07-24,100.5311050415039,101.36194316163075,99.14637825789076,99.97721637801762,443866
2008-07-25,99.42330169677734,99.97720052221334,98.03858538256704,98.59247395820981,265592
2008-07-28,99.42330169677734,99.42330169677734,99.42330169677734,99.42330169677734,0
2008-07-29,97.76164245605469,98.59248049953918,96.93080441257018,98.03859188714748,255890
2008-07-30,97.20775604248047,100.25414860444047,97.20775604248047,99.42331054216261,288634
2008-07-31,94.16133117675781,99.1463481330666,91.945777195991,98.5924596378749,311676
2008-08-01,93.8844223022461,94.71526043761341,91.39191814593917,94.16136151417184,283783
2008-08-04,98.59246063232422,98.59246063232422,94.16133212651273,94.16133212651273,363825
2008-08-05,96.9307861328125,99.70023892228576,95.82300911693999,99.70023892228576,276507
2008-08-06,99.14637756347656,99.70026622308346,98.03860024426278,98.59248890386968,624566
2008-08-07,112.1073989868164,112.71667749355503,108.4517279463847,109.06100645312331,1233609
2008-08-08,102.8405990600586,104.32245405937715,101.35874406074004,101.35874406074004,1365210
2008-08-11,104.32244110107422,107.28615073157724,103.433326122641,104.0260659594593,921690
2008-08-12,104.91520690917969,105.5079468927281,103.4333517271016,104.32246692563128,407715
