Date,Close,High,Low,Open,Volume
2001-12-20,8.343907356262207,8.702234609480103,8.21593328660022,8.676639653712035,51079377
2001-12-21,8.011176109313965,8.471882536837988,7.9343912319409995,8.062365318384167,36893884
2001-12-24,7.678444862365723,8.139151398088373,7.678444862365723,8.0623672118608,17841395
2001-12-25,8.036770820617676,8.08796074180492,7.729633421029651,7.729633421029651,30258757
2001-12-26,7.780823230743408,8.087961363103563,7.7040390522426385,8.036771437984024,22432584
2001-12-27,7.883201599121094,7.985580720936702,7.755226810378579,7.7808217681270815,27993764
2001-12-28,7.448090553283691,7.934391986158254,7.448090553283692,7.934391986158254,27908578
2001-12-31,7.780823230743408,7.908798043542253,7.550470695241098,7.576064948622331,25266539
2002-01-01,7.780823230743408,7.780823230743409,7.780823230743409,7.780823230743409,0
2002-01-02,7.755226135253906,7.90879586837604,7.678441977871181,7.857605957335329,20212754
2002-01-03,7.755226135253906,7.755226135253906,7.755226135253906,7.755226135253906,0
2002-01-04,8.318315505981445,8.548668775535432,8.318315505981445,8.471884588743642,42433390
2002-01-07,8.625452995300293,8.676642212755558,8.343909817171376,8.343909817171376,32837750
2002-01-08,8.497475624084473,8.753424471128074,8.471881377640623,8.702234559883685,28353916
2002-01-09,8.318315505981445,8.651048636829305,8.241531319189654,8.497478844888496,28619294
2002-01-10,8.24152660369873,8.42068984009533,8.215931653019728,8.318310746557529,16269030
2002-01-11,8.36950397491455,8.574262243384528,8.215934918972822,8.31831405320781,34288220
2002-01-14,8.574261665344238,8.702235751805127,8.343908451550327,8.49747678796064,26910477
2002-01-15,8.523072242736816,8.574262163969433,8.318313976163317,8.548667203353125,22185990
2002-01-16,8.727828979492188,8.932587193537968,8.599854918418998,8.676639071391591,52928813
2002-01-17,9.162941932678223,9.214131849555653,8.830209600510196,8.830209600510196,38932738
2002-01-18,9.162941932678223,9.470080015585955,9.162941932678223,9.470080015585955,41648893
2002-01-21,9.393295288085938,9.470079449634882,9.00937306198445,9.214131298900558,41497282
