Date,Close,High,Low,Open,Volume
2000-01-04,24.70193862915039,25.31566162330735,24.262308594655018,24.262308594655018,51510536
2000-01-05,24.174394607543945,24.788117906851213,23.998542506310102,24.262320658160867,34281452
2000-01-06,25.669130325317383,25.669130325317383,24.438165959209687,24.438165959209687,86427970
2000-01-07,24.965723037719727,25.493279214097697,24.615776404136597,25.493279214097697,43741129
2000-01-10,26.5466365814209,26.5466365814209,25.05189237041353,25.229503500509587,69470477
2000-01-11,27.077707290649414,28.3086717960018,26.90009930490467,28.3086717960018,153755274
2000-01-12,28.834468841552734,28.834468841552734,27.07770423163687,27.427649281768712,95247557
2000-01-13,27.77760124206543,28.834472753950134,27.427653003282167,28.834472753950134,69564697
2000-01-14,27.6035099029541,28.481011282610122,27.07770955593822,28.13106616366842,54751341
2000-01-17,29.008560180664062,29.71196834975118,28.834467192813662,29.539634416322166,66328508
2000-01-18,29.184419631958008,29.88958703448672,28.834474512995577,29.36203077374115,70969857
2000-01-19,27.77760124206543,29.008565775376837,27.603508220638727,28.834472753950134,59191965
2000-01-20,27.6035099029541,27.953455021895802,27.07770955593822,27.42765467487992,29411547
2000-01-21,27.6035099029541,28.481011282610122,27.6035099029541,27.77760293499103,37932224
2000-01-24,27.427650451660156,28.131061832139675,27.427650451660156,28.131061832139675,23830739
2000-01-25,26.90009880065918,27.427651866180586,26.90009880065918,27.250043883765127,23310272
2000-01-26,27.427650451660156,27.777598657887385,27.077705386601853,27.25004247840444,22928592
2000-01-27,27.077707290649414,27.777600611149975,27.077707290649414,27.603507593677463,22225140
2000-01-28,27.427650451660156,28.131061832139675,26.90009741334613,26.90009741334613,38737548
2000-01-31,27.953460693359375,28.48101706110934,27.953460693359375,28.13107187116744,72390175
2000-02-01,27.953460693359375,28.30867990780546,27.603515503417473,28.30867990780546,51027619
2000-02-02,27.953460693359375,27.953460693359375,27.953460693359375,27.953460693359375,0
2000-02-03,27.953460693359375,27.953460693359375,27.953460693359375,27.953460693359375,0
2000-02-04,27.953460693359375,27.953460693359375,27.953460693359375,27.953460693359375,0
2000-02-07,27.953460693359375,27.953460693359375,27.953460693359375,27.953460693359375,0
2000-02-08,27.953460693359375,27.953460693359375,27.953460693359375,27.953460693359375,0
2000-02-09,28.30866813659668,28.834468371655586,28.13106017381097,28.65861632219443,91515706
2000-02-10,27.953460693359375,28.834480361500727,27.777608570776053,28.30867990780546,49945455
2000-02-11,28.481008529663086,29.18441680929141,27.777600250034766,28.131063444546744,137662741
2000-02-14,28.131059646606445,29.008560822973656,27.953448545980603,28.65861578510297,94821839
2000-02-15,27.77760124206543,28.308672438979528,27.427653003282167,28.131064449200757,42939451
2000-02-16,27.6035099029541,28.13106616366842,27.6035099029541,28.13106616366842,42691083
2000-02-17,27.6035099029541,28.13106616366842,27.6035099029541,27.77760293499103,54765194
2000-02-18,27.25005340576172,27.95346192714135,27.25005340576172,27.95346192714135,46555495
2000-02-21,25.669130325317383,26.900096262009473,25.669130325317383,26.900096262009473,53469529
2000-02-22,26.37253761291504,26.37253761291504,25.405349846073342,25.493275863914928,63785496
2000-02-23,25.755290985107422,26.722478606319584,25.755290985107422,26.37253364199996,43040524
2000-02-24,25.755290985107422,26.19668006221083,25.669124034595477,26.19668006221083,34377728
2000-02-25,25.846736907958984,26.2828504504165,25.846736907958984,25.846736907958984,33041191
2000-02-28,25.846736907958984,25.846736907958984,25.846736907958984,25.846736907958984,0
2000-02-29,26.01907730102539,26.546635067556732,26.01907730102539,26.546635067556732,25875006
2000-03-01,26.282854080200195,26.722485792014268,26.196687106517892,26.546633735522413,26383249
2000-03-02,25.846736907958984,26.372537091424345,25.846736907958984,26.372537091424345,19861972
2000-03-03,25.846736907958984,26.11051652685201,25.582958859650173,25.932905440325445,18290848
2000-03-06,25.582962036132812,26.019075632739934,25.493278525157937,26.019075632739934,22660941
2000-03-07,25.93290901184082,26.019075985490097,25.405352842567446,25.493278870779676,31177648
2000-03-08,26.110523223876953,26.546636878192206,25.846743537327715,26.110523223876953,35839203
2000-03-09,27.25005340576172,27.25005340576172,26.372551809339562,26.372551809339562,61683929
2000-03-10,26.5466365814209,27.60350808823623,26.5466365814209,27.60350808823623,49036495
2000-03-13,24.70193862915039,26.282847699197163,24.70193862915039,25.58295618169364,70228572
2000-03-14,25.22949981689453,25.493277891397582,24.701943667888422,24.7881106382274,43581500
2000-03-15,24.965723037719727,25.669131272890354,24.965723037719727,25.40535318470137,43701018
2000-03-16,25.846736907958984,26.11051652685201,23.55714395122545,24.965719263193137,72078278
2000-03-17,25.31566619873047,26.196685481088654,25.31566619873047,25.84673887379732,56156917
2000-03-20,24.43816566467285,24.43816566467285,24.43816566467285,24.43816566467285,3354136
2000-03-21,26.110523223876953,26.110523223876953,23.734761125423486,23.734761125423486,53211805
2000-03-22,26.5466365814209,26.90009978686081,25.669133688869223,26.110522931981066,69184052
2000-03-23,27.77760124206543,28.131064449200757,26.90009991588935,27.07770790566812,126321451
2000-03-24,28.658618927001953,29.18441606868229,27.60350653433492,27.95345161057075,206517876
2000-03-27,30.0654354095459,30.41538048530437,29.00856396366736,29.00856396366736,175387915
