Date,Close,High,Low,Open,Volume
2000-01-04,5.467144966125488,5.467144966125488,5.340736166950307,5.340736166950307,112224035437
2000-01-05,5.609354019165039,5.751563148785308,5.356538376067266,5.356538376067266,173155306
2000-01-06,5.372340679168701,5.625156683921997,5.324935757956422,5.561952104572501,86020939
2000-01-07,5.35653829574585,5.388139589903665,5.056319724069029,5.1511255888090774,101172336
2000-01-10,5.5303497314453125,5.561951023846269,5.293333430883169,5.372339635285297,90915655
2000-01-11,5.372340679168701,5.767365170380393,5.261733491251615,5.704160591030897,90977152
2000-01-12,5.230129718780518,5.435542765278377,5.230129718780518,5.340736896299879,48367688
2000-01-13,5.388139724731445,5.530350177288894,5.21432995949207,5.2933338576190625,105755724
2000-01-14,5.27753210067749,5.467145482539578,5.214329842575246,5.419742550046266,44569431
2000-01-17,5.467144966125488,5.561950822156967,5.324934530189587,5.388139094966046,76783367
2000-01-18,5.324934005737305,5.467144427666914,5.309134683176815,5.467144427666914,34431777
2000-01-19,5.340736389160156,5.498746486164619,5.293333459172143,5.293333459172143,72651988272
2000-01-20,5.704159736633301,5.704159736633301,5.4039408379028915,5.4039408379028915,199257003
2000-01-21,5.972777366638184,6.099186520918204,5.830569545906669,5.830569545906669,236452737
2000-01-24,6.2729949951171875,6.367800849975062,5.972776124356186,6.067581979214061,189718037
2000-01-25,6.146589279174805,6.225593846222826,6.020180782537858,6.146589279174805,83844096
2000-01-26,6.41520357131958,6.415203571319581,6.114984725663948,6.225591877459837,151327165
2000-01-27,6.241394519805908,6.478408857543127,6.241394519805908,6.415204946045796,78435475
2000-01-28,6.004377841949463,6.2097928547177705,5.925374609175159,6.193991547407398,68257326
2000-01-31,6.051782131195068,6.130788020412852,6.004378861966648,6.004378861966648,50890740
2000-02-01,6.462606430053711,6.462606430053711,6.114985602235474,6.130786909366578,133166238
2000-02-02,6.462606430053711,6.462606430053711,6.462606430053711,6.462606430053711,0
2000-02-03,6.462606430053711,6.462606430053711,6.462606430053711,6.462606430053711,0
2000-02-04,6.462606430053711,6.462606430053711,6.462606430053711,6.462606430053711,0
2000-02-07,6.462606430053711,6.462606430053711,6.462606430053711,6.462606430053711,0
2000-02-08,6.462606430053711,6.462606430053711,6.462606430053711,6.462606430053711,0
2000-02-09,6.905035495758057,6.9050354957580575,6.652219877430951,6.794428332362209,154873424
2000-02-10,6.920835971832275,7.094647712898043,6.826032090499319,6.905035985698976,144818096
2000-02-11,7.394863605499268,7.394863605499268,6.968236363461669,6.968236363461669,104816573119
2000-02-14,7.189451217651367,7.426467472557679,7.0788460547981105,7.426467472557679,80576208
2000-02-15,7.442270755767822,7.521276649614336,7.2368576783361425,7.2368576783361425,83573943
2000-02-16,7.900498867034912,7.900498867034911,7.584478700911774,7.695085858168188,91188196
2000-02-17,8.453534126281738,8.453534126281738,8.137513269703051,8.137513269703051,57408315
2000-02-18,8.058510780334473,8.769553147863292,7.900500337486077,8.690548587194659,153432711
2000-02-21,7.979504585266113,8.295524823984259,7.979504585266113,8.21651893836023,141756100
2000-02-22,7.426469326019287,7.710886920624293,7.426469326019287,7.552876485088199,50396873
2000-02-23,7.252657413482666,7.568677616429172,7.110448949874481,7.110448949874481,167523582
2000-02-24,7.347463607788086,7.426469488035261,7.110449270824307,7.2684597098075585,128175319
2000-02-25,6.841832160949707,7.315862145544733,6.841832160949707,7.315862145544733,84746742
2000-02-28,6.841832160949707,6.841832160949707,6.841832160949707,6.841832160949707,0
2000-02-29,6.810230255126953,6.936637414973311,6.399404838170789,6.841832210277428,132457403
2000-03-01,6.826033115386963,6.999842900282642,6.715425927536076,6.9366383209709745,183929401
2000-03-02,6.810230255126953,7.284258921628527,6.810230255126953,7.284258921628527,161849239
2000-03-03,6.810230255126953,6.968238709368246,6.794428947173947,6.794428947173947,103877403
2000-03-06,6.099186420440674,6.4942112217134165,6.099186420440674,6.4942112217134165,80497344488
2000-03-07,6.304596900939941,6.3994047473118965,6.03598127710803,6.03598127710803,184542163
2000-03-08,6.114986896514893,6.288798668723487,6.0833855970750585,6.288798668723487,86935316
2000-03-09,6.36780309677124,6.462608324324436,6.225594594685749,6.241395906448413,138712500
2000-03-10,6.004377841949463,6.478408471438987,6.004377841949463,6.462606503373102,91882539
2000-03-13,5.593553066253662,5.814767428765658,5.593553066253662,5.767364823052792,45431628
2000-03-14,5.767364501953125,5.767364501953125,5.245930912475665,5.451343954476552,105410988
2000-03-15,5.372340679168701,5.830569749729889,5.372340679168701,5.704160591030897,53840854
2000-03-16,5.135324478149414,5.32493556635275,5.008917306265725,5.151126117984927,55564415
2000-03-17,5.261733531951904,5.45134462844456,5.087921763340861,5.214330592639832,113291531
2000-03-20,5.10372257232666,5.261732674667074,5.087920934374872,5.087920934374872,114430872
2000-03-21,5.419742584228516,5.4513438786678305,5.024716492403982,5.056319769109916,143514014
2000-03-22,5.324934005737305,5.640956137739135,5.277531082390275,5.35653727614614,92747277
2000-03-23,5.68835973739624,5.68835973739624,5.419742463469579,5.514548326941745,67895311
2000-03-24,5.87797212600708,6.083385183697295,5.767364942461057,6.083385183697295,182603461
2000-03-27,5.9411749839782715,6.162387304803124,5.688358731982099,5.90957171356236,119584163
2000-03-28,5.814767837524414,6.146589404618355,5.814767837524414,6.035982215587041,88277413
2000-03-29,5.593553066253662,5.814767428765658,5.561951769615475,5.767364823052792,64188807
2000-03-30,5.546151161193848,5.735762268754737,5.5303511716343055,5.593553772895153,49334003
2000-03-31,5.419742584228516,5.593552677044676,5.403940945875548,5.530350088166046,39525148
2000-04-03,5.419742584228516,5.419742584228516,5.419742584228516,5.419742584228516,0
2000-04-04,5.419742584228516,5.419742584228516,5.419742584228516,5.419742584228516,0
2000-04-05,5.514548301696777,5.65675709625401,5.4829470081062475,5.609353834357171,42976060
2000-04-06,5.372340679168701,5.672559292489587,5.372340679168701,5.5145491656270975,34366158
2000-04-07,5.324934005737305,5.5145473510139436,5.324934005737305,5.498745715809526,33033356
2000-04-10,5.546151161193848,5.546151161193848,5.119525012859427,5.214330897017706,60642680
2000-04-11,5.419742584228516,5.656757248189925,5.388139637900351,5.577752690580558,70685687
2000-04-12,5.340736389160156,5.514548123582792,5.293333459172143,5.419742263606763,36288481594
2000-04-13,5.230129718780518,5.451344073819242,5.214330062128561,5.245931027321382,33924427
2000-04-14,5.024716854095459,5.261733187006737,5.024716854095459,5.214330250802275,25880064
2000-04-17,4.503283500671387,4.677095255416002,4.376876663723846,4.4558805651410465,38453071
2000-04-18,4.645493984222412,4.787702120711788,4.582289413580251,4.661293309805233,47748349
2000-04-19,4.708698749542236,4.866708541878087,4.708698749542236,4.771901344965361,50806594
2000-04-20,4.582289695739746,4.7561014497639205,4.5506864173393575,4.740299480185938,22215413
2000-04-21,4.582289695739746,4.708698514430063,4.582289695739746,4.613890661495622,16314328
2000-04-24,4.266269207000732,4.613890381293491,4.266269207000732,4.582289417456745,16857612
2000-04-25,4.155661582946777,4.23466778958439,3.98185215717933,4.076657358575711,34997951
2000-04-26,3.871244192123413,4.234667280796557,3.871244192123413,4.234667280796557,27909334
2000-04-27,3.634227991104126,3.871243923043501,3.60262670380237,3.871243923043501,41942809
2000-04-28,3.887045383453369,3.887045383453369,3.555223622228186,3.6500291317689233,52944897
2000-05-01,3.887045383453369,3.887045383453369,3.887045383453369,3.887045383453369,0
2000-05-02,4.187264442443848,4.218865732598925,3.997651085092062,3.997651085092062,60074840
2000-05-03,4.060856342315674,4.250467749835898,4.045054703401944,4.1872651587143555,39610171
2000-05-04,4.32947301864624,4.32947301864624,3.9818518787723525,4.076657073540052,50830339
2000-05-05,4.408477783203125,4.550686253713623,4.2346680176952285,4.329473554576302,95400078
2000-05-08,4.440080642700195,4.629691698621847,4.440080642700195,4.613890061476596,35208271
2000-05-09,4.440080642700195,4.440080642700195,4.440080642700195,4.440080642700195,0
2000-05-10,4.392678260803223,4.566487701234088,4.392678260803223,4.519085426914566,31158477
2000-05-11,4.2504682540893555,4.376877085484524,4.234668595567925,4.234668595567925,22113333
2000-05-12,4.440080642700195,4.48748357186948,4.297871855192339,4.345274784361624,29421214
2000-05-15,4.740299224853516,4.740299224853516,4.519085208166575,4.519085208166575,83311158
2000-05-16,4.882508277893066,4.898309917066417,4.677095228084187,4.8351053426397375,152396062
2000-05-17,5.008916854858398,5.151125653761637,4.945712283479194,4.993115216446941,121288999
2000-05-18,4.898309707641602,4.993115243717109,4.819303497419444,4.866708082534948,49506218
2000-05-19,4.929910659790039,5.008916534144291,4.835104799924836,4.835104799924836,52590160
2000-05-22,4.598092079162598,4.771901879051973,4.598092079162598,4.724498936045728,42107857
2000-05-23,4.487484931945801,4.629693101798917,4.424280346475087,4.613891459864472,27995278
