Date,Close,High,Low,Open,Volume
2000-01-04,22.78664207458496,22.78664207458496,22.184351485909385,22.28473325068865,36744959
2000-01-05,24.292369842529297,24.292369842529297,22.88702651548855,22.98740829200521,125041023
2000-01-06,23.890840530395508,25.29618363683282,23.690077008877,24.693893072277298,113186746
2000-01-07,22.28473472595215,23.489315983047337,22.28473472595215,23.489315983047337,66370160
2000-01-10,22.48550033569336,23.087791019604175,22.284736774389753,22.284736774389753,62492395
2000-01-11,21.88320541381836,23.69007711562687,21.582061674375854,23.288550070780534,71832608
2000-01-12,21.4816837310791,22.28473641930515,21.080156614869814,21.883209303095867,48247898
2000-01-13,20.076337814331055,21.38130087636017,20.076337814331055,21.08015555435345,56502053
2000-01-14,20.277103424072266,20.87939412932546,19.875577831429403,20.076339855654535,67255652
2000-01-17,20.97977638244629,21.280921741803684,20.0763403043741,20.67863102308889,56982963
2000-01-18,20.277103424072266,21.180539481952056,20.1767216398634,21.180539481952056,29756160
2000-01-19,20.17671775817871,20.67862658266364,20.17671775817871,20.277099523075698,23925734
2000-01-20,21.180538177490234,21.38130173354339,20.377483953277615,20.377483953277615,58229894
2000-01-21,21.381298065185547,22.184350607427117,21.28091630438132,21.28091630438132,85761226
2000-01-24,20.67862892150879,21.68244668401491,20.67862892150879,21.68244668401491,30872261
2000-01-25,20.377485275268555,20.47786705980741,20.076339921651996,20.2771034907297,21998603
2000-01-26,20.277103424072266,20.87939412932546,20.1767216398634,20.57824877669886,21461624
2000-01-27,20.076337814331055,20.578246684342254,20.076337814331055,20.377483136337773,23713394
2000-01-28,19.07252311706543,20.377484737435413,18.670995989507723,20.17672117365656,28998270
2000-01-31,19.07252311706543,19.273286680844283,18.670995989507723,18.871758009094012,24587929
2000-02-01,19.373661041259766,19.47404278469593,18.97213406751511,19.273279297823603,22826320
2000-02-02,19.373661041259766,19.373661041259766,19.373661041259766,19.373661041259766,0
2000-02-03,19.373661041259766,19.373661041259766,19.373661041259766,19.373661041259766,0
2000-02-04,19.373661041259766,19.373661041259766,19.373661041259766,19.373661041259766,0
