Date,Close,High,Low,Open,Volume
2000-01-04,38.06573486328125,40.080387110488154,37.81390405571619,39.324891794449755,226306375172
2000-01-05,40.58404541015625,40.58404541015625,37.81389827070567,37.81389827070567,291586498
2000-01-06,40.08038330078125,40.83587854500857,39.576721733525005,40.08038330078125,177287112824
2000-01-07,40.83587646484375,41.087707235643705,38.317560076815795,39.32488605335842,174965904
2000-01-10,43.61161422729492,43.61161422729492,43.61161422729492,43.61161422729492,79023751159
2000-01-11,41.84320068359375,45.62626938502026,41.59136992337296,45.62626938502026,280372203648
2000-01-12,41.59136962890625,42.35246052226675,40.83587446025011,41.843200387344076,159753580826
2000-01-13,40.332218170166016,42.352466010869215,40.08038448574953,41.5913750188763,172350154243
2000-01-14,40.332218170166016,41.087710543386365,39.324889219186154,40.58404896123947,116499877158
2000-01-17,40.83587646484375,41.843202441386374,40.83587646484375,41.33953800644366,81445992307
2000-01-18,39.82854461669922,40.835870444739896,39.82854461669922,40.835870444739896,94161949
2000-01-19,38.821224212646484,39.8285501814278,38.317559781584436,39.8285501814278,131425705835
2000-01-20,39.07305908203125,39.57672356595041,38.56939749145518,38.821228286743214,74023965302
2000-01-21,39.576725006103516,39.8285558105554,39.07306050385657,39.32489130830845,61284080206
2000-01-24,39.32488250732422,40.080377644941784,39.32488250732422,39.82854689685011,62394345
2000-01-25,39.32488250732422,40.332211286376,39.32488250732422,39.32488250732422,83348494825
2000-01-26,39.82854461669922,40.0803753503738,39.324880256007695,39.324880256007695,90857655
2000-01-27,39.576725006103516,40.08038661500728,39.32489130830845,39.576725006103516,72178684450
2000-01-28,38.821224212646484,39.57671941256817,38.821224212646484,39.57671941256817,48467733301
2000-01-31,40.58404541015625,40.835876179194635,39.07305500924038,39.07305500924038,85659952006
2000-02-01,39.82854461669922,40.835870444739896,39.82854461669922,40.835870444739896,74720134
2000-02-02,39.82854461669922,39.82854461669922,39.82854461669922,39.82854461669922,0
2000-02-03,39.82854461669922,39.82854461669922,39.82854461669922,39.82854461669922,0
2000-02-04,39.82854461669922,39.82854461669922,39.82854461669922,39.82854461669922,0
2000-02-07,39.82854461669922,39.82854461669922,39.82854461669922,39.82854461669922,0
2000-02-08,39.82854461669922,39.82854461669922,39.82854461669922,39.82854461669922,0
2000-02-09,41.33953857421875,42.10062951539363,40.58404625144263,41.33953857421875,138694051
2000-02-10,40.08038330078125,41.33954011226482,40.08038330078125,41.0877093286367,62302568
2000-02-11,39.576725006103516,40.33222031280235,39.576725006103516,40.33222031280235,56702188711
2000-02-14,38.31755447387695,39.073049569148246,38.31755447387695,39.073049569148246,68440252797
2000-02-15,38.569393157958984,39.07305469194575,38.317559497622845,38.317559497622845,53452529304
2000-02-16,38.821224212646484,39.32488575036575,38.56939344378685,39.07305498150612,35290990188
2000-02-17,38.821224212646484,39.57671941256817,38.56939344378685,38.821224212646484,54644030246
2000-02-18,39.82854461669922,40.33220897739075,39.324880256007695,39.576713883024645,95375491737
2000-02-21,36.80656814575195,39.07305059789737,36.80656814575195,38.82121985729064,56807605605
